question_type,has_solution,exam_year,semester,moed,question_number,url,data_resource,points,question_translation_latex,multiple_choice_answer,answer_translation_latex,number_of_possible_answers,topics_covered,dataset,translated_separately,question_in_hebrew,answer_in_hebrew,orig_answer_in_eng,should_translate,question_id,comments
c,FALSE,2009,b,b,9-a,T2/ds09b-b.doc,TAU,7,"A new method is proposed for inserting items into a hash table without linked lists.
To insert a key \( k \) into a table \( T \), using a hash function called \( h \), perform:

\[
i = h(k) ; \quad  j = i
\]
\[
\text{while } T[j] \text{ is not empty do}
\]
\[
\quad j = j + 1
\]
\[
T[j] = T[i] ; \quad T[i] = k
\]

The operation \( j+1 \) is performed modulo \( N \) (i.e., circularly), where \( N \) is the size of the table. Assume that the search operation is performed as defined in class as linear rehashing (i.e., if an element is not found in location \( i \), we search for it in location \( i+1, i+2, \ldots \), until we reach an empty location) and that there are no deletions from the table. Also assume that when inserting an item, the table is not full (there is at least one empty cell in the table).

Is this a correct implementation of a data structure that supports search and insertion operations?
Prove that it is, or provide an example where the data structure does not operate as required.",na,na,2,g,tested,,,,0,1,2009_bb_9a,na
c,FALSE,2009,b,b,9-b,T2/ds09b-b.doc,TAU,7,"\textit{A new method is proposed for deleting items from a hash table without linked lists.  
To delete the item located in the i-th cell of the table, perform:}

\begin{verbatim}
j = i 
while T[j] is not empty do 
  j = j + 1 
T[i] = T[j-1]; T[j-1] = nil
\end{verbatim}

\textit{The operation \(j+1\) is performed modulo \(N\), where \(N\) is the size of the table.  
Assume that the search and insertion operations from the table are performed in the original way.  
Also assume that the table is not full (there is at least one cell in the table that contains nil).  
Will the hash table work correctly with the new deletion method?  
Prove that it does, or provide an example where the data structure does not function correctly.}",na,na,2,g,untested,,,,0,1,2009_bb_9b,na
c,TRUE,2009,b,a,1,T2/ds2009ba-sol.doc,TAU,9,na,b,"B.
when constructing the Huffman code from these frequencies, we first join C and T into one tree of weight 0.2, we then join this tree with G resulting in a tree of weight 0.5, and then we join this tree with A. The resulting Huffman code is: A - 0, G - 10, C - 1110, T - 1111. If we randomly pick a string of letters of length N from the given distribution, we can denote the length of the i-th letter by the random variable X_i. By linearity of expectation, and since all X_i have the same distribution, the expected total length of the string is E(∑X_i) = ∑E(X_i) = NE(X_1). The expectation of the length of each of the letters is E(X_1) = 0.51 + 0.32 + 0.13 + 0.13 = 0.17, and therefore the expected total length is 1.7N.",4,p,na,,,,1,0,2009_ba_1,na
c,TRUE,2009,b,a,2,T2/ds2009ba-sol.doc,TAU,9,na,f,"Answer: f, answers (1),(3), and (5) are correct.
Explanation: Answers (1) and (3) cost O(N^2) as we have shown in class. Answer (2) costs O(Nlog(N)), as shown in class. Answer (5) costs O(N^2) since the first pivot partitions the data into two ordered arrays each of size N/2, and as we have shown in class an ordered array takes O(N^2) to sort using quicksort.",6,j,na,,,,1,0,2009_ba_2,na
c,TRUE,2009,b,a,3,T2/ds2009ba-sol.doc,TAU,na,na,a,Answer: T(N) = T(0.25N)+T(0.75N)+O(N) since we call the recursion with these two sizes and then we run a linear algorithm for the merge,4,j,na,,,,1,0,2009_ba_3,total points q3+4 9
c,TRUE,2009,b,a,4,T2/ds2009ba-sol.doc,TAU,na,na,b,"Answer: O(N log N)
Explanation: This can be shown by induction using the recursion formula: T(N) = T(0.25N)+T(0.75N)+O(N)",4,a,na,,,,1,0,2009_ba_4,total points q3+4 10
c,TRUE,2009,b,a,5,T2/ds2009ba-sol.doc,TAU,9,"We will discuss the implementation of a red-black tree where all the leaves are black (in the CORMEN implementation as taught in class, there is a layer of NILs that serves as the 'leaf layer' and is entirely black). What is the minimum ratio of black nodes to red nodes in a valid red-black tree?

\begin{itemize}
    \item[(A)] 1 black to 1 red.
    \item[(B)] 2 blacks to 1 red.
    \item[(C)] 5 blacks to 2 reds.
    \item[(D)] 1 black to 2 reds.
    \item[(E)] The ratio can be as small as we want.
\end{itemize}
",b,"\text{2 blacks for 1 red. Each red node in the tree has two children, both black thanks to the NIL layer.}",5,f,tested,,,,0,1,2009_ba_5,na
c,TRUE,2009,b,a,6,T2/ds2009ba-sol.doc,TAU,na,na,d,na,4,n,na,,,,0,0,2009_ba_6,total points q6+7 9
c,TRUE,2009,b,a,7,T2/ds2009ba-sol.doc,TAU,na,na,d,na,4,n,na,,,,0,0,2009_ba_7,total points q6+7 9
c,TRUE,2009,b,a,8,T2/ds2009ba-sol.doc,TAU,9,"\textbf{In an open hash table (chaining), we replace the linked lists of elements in each bucket with closed hash tables. The worst-case runtime for an operation on the hash table, where \( N \) is the number of elements and \( B \) is the number of buckets, is:}

\begin{enumerate}
    \item \( O(1) \)
    \item \( O(\log N) \)
    \item \( O(N) \)
    \item \( O(N \log N) \)
    \item \( O(B/N) \)
\end{enumerate}

\textbf{Brief justification:}",c,"\textit{O(N), in the worst case the elements will collide in two hash tables.}",5,g,untested,,,,0,1,2009_ba_8,na
c,TRUE,2009,b,a,9,T2/ds2009ba-sol.doc,TAU,9,"\text{Given an algorithm that receives an array of size } n \text{ of different unsorted numbers, along with an integer } k \text{ between } 1 \text{ and } n\text{. The algorithm prints the } k \text{ smallest numbers in the array in ascending order. A lower bound on the worst-case runtime of the algorithm (valid for any } k \leq n\text{) is:}
\text{a. } \Omega(n)
\text{b. } \Omega(k \log n)
\text{c. } \Omega(n \log k)
\text{d. } \Omega(n \log n)
\text{e. Answers a and b are correct}

\text{Reason:} ",e,"\text{The answer of the Lord is correct.} \\
\text{A is correct because it is clear that the algorithm must read the entire input in time } \Omega(n), \text{ because there is no way to know whether a number needs to be printed or not without reading it.} \\
\text{B is correct: by contradiction, suppose there exists an algorithm } A \text{ that solves the problem in time } o(k \log n) \text{ for some value of } k. \text{ According to A, it must be } k=\Omega(n/\log n), \text{ otherwise the algorithm } A \text{ does not read the entire input. We proved in class that sorting } k \text{ elements takes } \Omega(k \log k)=\Omega(k \log(n/\log n))=\Omega(k \log n) \text{ time, contradicting the assumption.} \\
\text{C is not correct: it is possible to find the } k\text{-th largest element using Select in time } O(n), \text{ extract the } k-1 \text{ smaller elements in time } O(n), \text{ and then sort the } k \text{ elements in time } O(k\log k). \text{ Total time is } O(n+k\log k). \text{ For, say, } k=n/\log n \text{ the running time is thus } o(n\log n) \text{ i.e., } O(n). \\
\text{D is not correct for the same reason that C is not correct.}",5,k,tested,,,,0,1,2009_ba_9,na
b,TRUE,2009,b,a,10,T2/ds2009ba-sol.doc,TAU,9,na,na,na,na,m,na,,,,0,0,2009_ba_10,na
a,TRUE,2009,b,a,11-a,T2/ds2009ba-sol.doc,TAU,na,na,na,na,na,"h,i",na,,,,0,0,2009_ba_11a,total points 14
a,TRUE,2009,b,a,11-b,T2/ds2009ba-sol.doc,TAU,na,na,na,na,na,"h,i",na,,,,0,0,2009_ba_11b,total points 14
b,TRUE,2009,b,a,12-a,T2/ds2009ba-sol.doc,TAU,na,"\text{Given an array } A[1..n] \text{ containing } n \text{ elements, all different from each other. A pair of indices } (i, j) \text{ is called an inversion if } i < j \text{ and } A[i] > A[j].

\text{Assume that the set of numbers is } \{1, 2, \ldots, n\}. \text{ Which array contains the highest number of inversions? How many inversions does it contain?}",na,"\textit{In a reversely sorted array, each such pair is an inversion. The number of such pairs is } $\theta(n^2)$.",na,d,tested,,,,0,1,2009_ba_12a,total points 14
b,TRUE,2009,b,a,12-b,T2/ds2009ba-sol.doc,TAU,na,"Suppose that \( A[6] \) contains the smallest element in the array (\( A[6]=1 \) in the example above), and \( A[4] \) contains the second largest element (\( A[4]=2 \) in the example above). How many inversions \( (i,j) \) exist such that \( j=4 \) or \( j=6 \)?",na,3+5=8,na,d,untested,,,,0,1,2009_ba_12b,total points 14
a,TRUE,2009,b,a,12-c,T2/ds2009ba-sol.doc,TAU,na,na,na,na,na,"d,p",na,,,,0,0,2009_ba_12c,total points 14
b,FALSE,2010,b,b,1-a,T2/ds10bb.doc,TAU,na,na,na,na,na,f,na,,,,0,0,2010_bb_1a,total points 25
b,FALSE,2010,b,b,1-b,T2/ds10bb.doc,TAU,na,na,na,na,na,"f,b",na,,,,0,0,2010_bb_1b,total points 25
a,FALSE,2010,b,b,2-a,T2/ds10bb.doc,TAU,na,na,na,na,na,"h,i,d",na,,,,0,0,2010_bb_2a,total points 25
a,FALSE,2010,b,b,2-b,T2/ds10bb.doc,TAU,na,na,na,na,na,"f,d",na,,,,0,0,2010_bb_2b,total points 25
a,FALSE,2010,b,b,2-c,T2/ds10bb.doc,TAU,na,na,na,na,na,"k,b,d",na,,,,0,0,2010_bb_2c,total points 25
a,TRUE,2010,b,b,2-d,T2/ds10bb.doc,TAU,na,na,na,na,na,"d,b",na,,,,0,0,2010_bb_2d,total points 25
a,FALSE,2010,b,b,5-a,T2/ds10bb.doc,TAU,na,na,na,na,na,d,na,,,,0,0,2010_bb_5a,total points 25
a,FALSE,2010,b,b,5-b,T2/ds10bb.doc,TAU,na,na,na,na,na,p,na,,,,0,0,2010_bb_5b,total points 25
a,FALSE,2010,b,b,5-c,T2/ds10bb.doc,TAU,na,na,na,na,na,g,na,,,,0,0,2010_bb_5c,total points 25
a,FALSE,2010,b,b,5-d,T2/ds10bb.doc,TAU,na,na,na,na,na,p,na,,,,0,0,2010_bb_5d,total points 25
b,FALSE,2010,b,b,7-a,T2/ds10bb.doc,TAU,na,"Nine elements were inserted into a hash table of size 10 using linear probing with the following hash function: h(x) = x mod 10.

| Index |  9  |  8  |  7  |  6  |  5  |  4  |  3  |  2  |  1  |  0  |
|-------|-----|-----|-----|-----|-----|-----|-----|-----|-----|-----|
| Value | 39  | 18  | 54  | 13  | 35  | 24  | 33  |     | 91  | 14  |

Find an insertion order that would result in this table, where the element 13 is inserted as early as possible.",na,na,na,g,tested,,,,0,1,2010_bb_7a,total points 25
b,FALSE,2010,b,b,7-b,T2/ds10bb.doc,TAU,na,"Find an insertion order that will create this table where the element 13 is inserted as late as possible.

\begin{tabular}{|c|c|c|c|c|c|c|c|c|c|c|}
\hline
Cell & 9 & 8 & 7 & 6 & 5 & 4 & 3 & 2 & 1 & 0 \\
\hline
Element & 39 & 18 & 54 & 13 & 35 & 24 & 33 & & 91 & 14 \\
\hline
\end{tabular}",na,na,na,g,tested,,,,0,1,2010_bb_7b,total points 25
b,FALSE,2010,b,b,7-c,T2/ds10bb.doc,TAU,na,Describe the state of the table after deleting the key 24 using a deletion algorithm that does not use a deleted marker.,na,na,na,g,tested,,,,0,1,2010_bb_7c,total points 25
b,TRUE,2010,b,b,7-d,T2/ds10bb.doc,TAU,na,"The keys \( k_1, k_2, \ldots, k_n \) are inserted in a certain order into a hash table of size \( m \) using linear probing with the hash function \( h(x) \). After the insertion, the \( i \)-th position is empty. Is there a different order of key insertion where the \( i \)-th position in the table would be occupied?

If so, provide an example where such a situation occurs. If not, prove that such a situation is not possible.",na,"\textit{Assume by contradiction that there is an insertion order in which cell $i$ is occupied (in the original it was empty). There is no element mapped directly to cell $i$, otherwise, the cell would have been occupied in the original insertion. This means there is a contiguous segment immediately before position $i$ of length $x$, to which at least $x+1$ elements were mapped (otherwise, there would not have been overflow to position $i$). Those $x+1$ elements were mapped to the same locations in the original insertion, and they are $x$ cells. Each element occupies its own cell, it is impossible to place $x+1$ elements in $x$ cells, and hence the contradiction.}",na,g,untested,,,,0,1,2010_bb_7d,total points 25
b,TRUE,2010,b,a,1,T2/ds10ba.doc,TAU,10,"\textit{We insert into a binomial heap (initially empty) the sequence of numbers 1, 2, \ldots, n in ascending order. For two binomial trees in the heap created, with ranks i, j such that i < j, what is the relation between all the values in the tree of rank i and all the values in the tree of rank j? Explain.}",na,"All the nodes in the tree with rank \( j \) were inserted before all the nodes in the tree with rank \( i \). Therefore, the nodes in the tree with rank \( j \) are smaller than all the nodes in the tree with rank \( i \).",na,i,untested,,,,0,1,2010_ba_1,na
a,TRUE,2010,b,a,2-a,T2/ds10ba.doc,TAU,na,na,na,na,na,l,na,,,,0,0,2010_ba_2a,total points 25
a,TRUE,2010,b,a,2-b,T2/ds10ba.doc,TAU,na,na,na,na,na,k,na,,,,0,0,2010_ba_2b,total points 25
a,TRUE,2010,b,a,2-c,T2/ds10ba.doc,TAU,na,na,na,na,na,"m,c",na,,,,0,0,2010_ba_2c,total points 25
b,TRUE,2010,b,a,2-d,T2/ds10ba.doc,TAU,na,"\documentclass{article}
\usepackage[utf8]{inputenc}
\begin{document}

In this problem, we will sort strings in lexicographic order (dictionary order). A string is a list of characters over a known alphabet. For the sake of simplicity, assume all strings have the same length $t$. A string $s_1$ comes before a string $s_2$ in order if the first character in which they differ is smaller in $s_1$ than in $s_2$. For example, if $s_1=\text{CGTAA}$ and $s_2=\text{CGTCA}$ then $s_1$ comes before $s_2$. Assume that each character in every string can be accessed in constant time. Denote $n$ as the number of strings, and $m$ as the total length of all strings. Note that $m=n \cdot t$. Assume that the strings are given in an array $A$, that is $A[i]$ is a pointer to the $i+1$ string in the array. (Indices in $A$ start from 0.)

The following algorithm, which uses the routines $\text{find-median-char}$ and $\text{partition}$, sorts the strings at locations $k_1,k_1+1,\ldots,k_2$ in array $A$ according to the lexicographic order of the suffixes of these strings starting at position $j$, using comparisons between pairs of characters only. (The suffix of a string consists of the string's characters starting from a certain position $j$ to the end of the string.) To sort all the strings lexicographically, perform $\text{string-sort}(0,n-1,0)$. (The indices of the characters in the strings also start from 0.)

\begin{verbatim}
string-sort(k1,k2,j):
   C \leftarrow \text{find-median-char}(k1,k2,j)
   (p,q) \leftarrow \text{partition}(k1,k2,C,j)
   \text{If} (k1 < p) \text{string-sort}(k1,p-1,j);
   \text{If} (q < k2) \text{string-sort}(q+1,k2,j);
   \text{If} (j < t-1) \text{and} (p < q) \text{string-sort}(p,q,j+1);
\end{verbatim}

The routine $\text{find-median-char}(k1,k2,j)$ returns the median character in the set of characters at position $j$ of the strings at locations $k_1,\ldots,k_2$ in $A$. 

What is the running time of the algorithm as a function of $m$ and $n$, assuming that $\text{find-median-char}(k1,k2,j)$ and $\text{partition}(k1,k2,C,j)$ run in time $O(k_2-k_1)$? Prove your answer.

\end{document}",na,"\begin{quote}
The first two lines require time proportional to the size of the array we are currently dealing with. The first two recursive calls operate on an array whose size is at most half of the original size. The last line advances the letter \( j \) within the strings from \( p \) to \( q \); it is called up to \( t \) times for each string. From an analysis similar to Quicksort, plus \( O(nt) \) work, we get \( O(m+n\log n) \).
\end{quote}",na,"m,c,j",tested,,,,0,1,2010_ba_2d,total points 25
b,TRUE,2010,b,a,3-a,T2/ds10ba.doc,TAU,na,"\textit{A tournament containing \( n \) elements is a perfect binary tree of depth \( i \) where \( i = \lceil \log_2(n) \rceil \) (at distance \( k \) from the root there are exactly \( 2^k \) nodes). The elements are placed at the leaves. In each internal node, we place the smallest of the elements located in the children of that node. A leaf that does not contain a real element contains a dummy element denoted by \( \infty \), which is greater than any real element. We represent the tree using an array like a binary heap, where the children of the node represented by cell \( i \) are represented by the cells \( 2i+1 \) and \( 2i+2 \).

Given \( n \) elements, we construct a tournament containing them as follows. We allocate an array of appropriate size and initialize it entirely with the value \( \infty \). Then we insert the elements one by one. To add an element to the tournament, we place it in the next available leaf from left to right and update, if necessary, the elements located in the ancestors of that leaf.}

\textit{What is the worst-case runtime of this algorithm?}",na,"\text{For each element, we ascend in the worst case up to the root.} \\
\text{Therefore, the running time is } O(n\log n).",na,"a,e",tested,,,,0,1,2010_ba_3a,total points 20
